predicted_x,predicted_y,x,y
0.5884794,1.3065453,1,2
0.5628308,1.2907848,1,2
0.5947151,1.329003,1,2
0.55912393,1.2533273,1,2
0.56738657,1.3039625,1,2
0.57620597,1.3121655,1,2
0.62490356,1.3104739,1,2
0.6077942,1.2328014,1,2
0.5920372,1.2591913,1,2
0.63677096,1.2046552,1,2
0.43664727,0.90196043,1,2
0.60437393,1.2206073,1,2
0.5674112,1.2138608,1,2
0.5774424,1.2329817,1,2
0.5875514,1.3536742,1,2
0.6491983,1.2968718,1,2
0.6324594,1.2437588,1,2
0.6662332,1.245678,1,2
0.44698745,0.9372447,1,2
0.6799911,1.2895124,1,2
0.50835764,0.85272324,1,2
0.7328676,1.388207,1,2
0.53192645,0.94631195,1,2
0.70493424,1.2661813,1,2
0.67791235,1.3823223,1,2
0.67341125,1.3971425,1,2
0.69407946,1.2552764,1,2
0.63408864,1.2617431,1,2
0.55468667,0.87278116,1,2
0.5415593,0.86394244,1,2
0.6481558,1.3843799,1,2
0.5960485,1.2750794,1,2
0.5266679,0.8880882,1,2
0.67794126,1.413116,1,2
0.6530375,1.3161843,1,2
0.67372334,1.364223,1,2
0.52447885,1.0766838,1,2
0.6622149,1.2969487,1,2
0.68522954,1.3357794,1,2
0.66511613,1.3703182,1,2
0.48382607,1.0727651,1,2
0.65079165,1.324785,1,2
0.6703005,1.336095,1,2
0.66690135,1.2590307,1,2
0.49309492,0.8831112,1,2
0.51500016,0.88209677,1,2
0.70424366,1.3432417,1,2
0.6960738,1.4473481,1,2
0.6662246,1.3402908,1,2
0.6719563,1.2874434,1,2
0.5135815,0.87632143,1,2
0.6763386,1.3580344,1,2
0.6817137,1.358352,1,2
0.69579846,1.4199499,1,2
0.49450636,1.0470473,1,2
0.6971367,1.3533938,1,2
0.6281744,1.2854912,1,2
0.66383994,1.2773081,1,2
0.68779683,1.3534601,1,2
0.67147547,1.2866123,1,2
0.5074236,0.86715055,1,2
0.6649146,1.2498691,1,2
0.6144409,1.2061315,1,2
0.4856705,0.9236524,1,2
0.6801,1.3013005,1,2
0.61519206,1.2855055,1,2
0.67052686,1.3238578,1,2
0.5831229,0.8436405,1,2
0.7147551,1.3507023,1,2
0.5807495,1.1627443,1,2
0.66269493,1.273443,1,2
0.62435454,1.2129462,1,2
0.6168151,1.1619469,1,2
0.48833144,0.8728411,1,2
0.54253525,0.9994813,1,2
0.48594373,0.9775076,1,2
0.6690137,1.2618408,1,2
0.5302285,0.93159926,1,2
0.5344944,0.81818306,1,2
0.66600364,1.2285318,1,2
0.67854464,1.3087366,1,2
0.651688,1.2782092,1,2
0.7086919,1.3236461,1,2
0.6609138,1.254281,1,2
0.67082524,1.2708621,1,2
0.66866493,1.2614169,1,2
0.6807765,1.2776717,1,2
0.48480707,1.0238636,1,2
0.69615257,1.2605033,1,2
0.6813303,1.2707213,1,2
0.56745493,1.1208884,1,2
0.6370417,1.2110188,1,2
0.64114773,1.2350556,1,2
0.6702533,1.2468309,1,2
0.6675081,1.2578795,1,2
0.656361,1.2551632,1,2
0.5027799,0.8502785,1,2
0.704762,1.2546767,1,2
0.66475254,1.2452171,1,2
0.61838305,1.2118948,1,2
0.5927287,1.1261531,1,2
0.6003822,1.1933618,1,2
0.51255435,1.0320628,1,2
0.45788568,0.93355805,1,2
0.60928977,1.2219901,1,2
0.61825466,1.1324812,1,2
0.6103933,1.222415,1,2
0.6116787,1.1674887,1,2
0.4653999,0.95148957,1,2
0.63189864,1.157358,1,2
0.66784596,1.2131953,1,2
0.6561345,1.272426,1,2
0.69788206,1.2742738,1,2
0.6690191,1.2292417,1,2
0.49732196,0.92460394,1,2
0.664549,1.2561355,1,2
0.7118478,1.2660732,1,2
0.50252444,0.83602995,1,2
0.6716043,1.2399468,1,2
0.68846285,1.2824535,1,2
0.56518114,0.83636826,1,2
0.70276463,1.2583992,1,2
0.7117083,1.3475084,1,2
0.6914108,1.2908666,1,2
0.71379757,1.2929816,1,2
0.7138941,1.2866268,1,2
0.69293475,1.3368592,1,2
0.69359845,1.3208284,1,2
0.5194623,1.0266092,1,2
0.7010672,1.3199251,1,2
0.64073753,1.2347193,1,2
0.70000494,1.2744609,1,2
0.7526942,1.3063713,1,2
0.7202518,1.3036466,1,2
0.51601076,0.9642925,1,2
0.70170045,1.3686714,1,2
0.72403467,1.2760127,1,2
0.68152803,1.3029914,1,2
0.51773757,0.89965296,1,2
0.6433116,1.2406292,1,2
0.6573566,1.2932057,1,2
0.65392196,1.2674847,1,2
0.67995155,1.2712111,1,2
0.6852007,1.2391119,1,2
0.69228727,1.2513788,1,2
0.6222718,1.2540641,1,2
0.63530624,1.2621315,1,2
0.6090007,1.2813532,1,2
0.63196003,1.3479652,1,2
0.71639454,1.3273926,1,2
0.80446106,1.324919,1,2
0.5580063,1.2146888,1,2
0.63301766,1.304682,1,2
0.6098449,1.230386,1,2
0.43912768,0.9321506,1,2
0.5225397,0.9700938,1,2
0.62343174,1.4906294,1,2
0.6487619,0.9340989,1,2
0.49233645,1.1345601,1,2
0.6293088,1.5045795,1,2
0.45901847,0.9543743,1,2
0.59747267,1.4738,1,2
0.56059706,1.5419734,1,2
0.54513335,1.3641413,1,2
0.6390604,1.3574818,1,2
0.6663078,1.4544274,1,2
0.6252837,1.541837,1,2
0.5047059,1.1852393,1,2
0.40820396,1.1815546,1,2
0.6699656,1.608755,1,2
0.7224145,1.4337302,1,2
0.7948531,1.3249393,1,2
0.64163816,1.5773802,1,2
0.57357305,1.4953582,1,2
0.4180717,0.94549465,1,2
0.7750442,1.6133424,1,2
0.62651813,1.5343904,1,2
0.7329762,1.0703309,1,2
0.57315373,1.6360064,1,2
0.7017404,1.4138901,1,2
0.57913387,1.4230671,1,2
0.43057793,1.5591531,1,3
0.7100683,2.692247,1,3
0.72800446,2.747818,1,3
0.67680204,2.4451113,1,3
0.6883436,2.6397982,1,3
0.67708105,2.6365387,1,3
0.7056793,2.67634,1,3
0.72158027,3.1406813,1,3
0.6672621,2.3759623,1,3
0.98032856,4.496854,1,3
0.7671321,2.4755526,1,3
0.93051195,4.2226295,1,3
0.75715125,2.3317618,1,3
0.69268954,2.4013205,1,3
0.71965075,2.8752449,1,3
0.95855063,4.382593,1,3
0.71753967,2.8637056,1,3
0.6966082,2.630101,1,3
1.1855419,2.2972198,1,3
1.0469509,2.1951165,1,3
1.4930503,1.3786874,1,3
1.4018447,1.4171584,1,3
2.3353014,1.4644163,1,3
0.8270523,3.5800548,1,3
1.2833831,2.03591,1,3
1.8210404,1.4287695,1,3
2.0792952,1.4870623,1,3
2.045005,1.6485503,1,3
0.9182686,2.3773737,1,3
0.7003274,1.5374355,1,3
1.0340773,1.2071838,1,3
1.1401069,1.1887689,1,3
1.2805653,0.87587786,1,3
1.0660319,1.0017877,1,3
1.1969678,1.0369633,1,3
1.2220801,1.1429696,1,3
1.1637044,0.9281397,1,3
1.1358851,0.82335806,1,3
1.3034781,1.1871716,1,3
1.2383502,1.1918325,1,3
2.1818695,1.3595834,1,3
1.7653556,1.1829069,1,3
1.1965066,1.0795023,1,3
1.2397168,1.0939968,1,3
1.3692908,1.1093549,1,3
2.120819,1.3559093,1,3
1.9172503,1.3805335,1,3
1.7857969,1.461236,1,3
1.8783348,1.3610659,1,3
2.0036728,1.4021349,1,3
2.0947561,1.5294104,1,3
2.191712,1.5400484,1,3
2.2080917,1.5234723,1,3
2.1658177,1.5517788,1,3
2.0346847,1.3468027,1,3
2.2507524,1.5085074,1,3
2.1136184,1.5446602,1,3
2.0464983,1.6354432,1,3
2.025758,1.6875092,1,3
1.9104977,1.6639136,1,3
1.3822074,1.797848,1,3
0.87148046,2.8377988,1,3
0.71951896,2.4552627,1,3
0.71880114,2.5155616,1,3
0.7263632,2.4381366,1,3
0.8343774,3.6033723,1,3
0.8114963,3.617332,1,3
0.45261025,1.7704538,1,3
0.4014312,1.5571914,1,3
0.6947757,2.5721114,1,3
0.86744595,3.781263,1,3
0.8946269,4.074297,1,3
0.72637105,2.5383372,1,3
0.79399043,3.3227556,1,3
0.74977064,3.1967788,1,3
0.6656493,2.2819571,1,3
0.6783948,2.3914108,1,3
0.68272644,2.5588112,1,3
0.70226634,2.6736991,1,3
0.673597,2.382567,1,3
0.89973664,2.5581002,1,3
0.77586174,2.5311108,1,3
0.9062301,4.114771,1,3
0.91530234,3.7007766,1,3
1.5424061,2.7290776,1,3
1.9967885,1.8792431,1,3
0.91682816,2.6182075,1,3
0.9023105,4.1309204,1,3
1.0722485,4.8167124,1,3
0.6234796,2.0721269,1,3
0.7971459,2.6654134,1,3
2.4197693,1.5630347,1,3
1.1096904,3.0128598,1,3
0.8311986,3.3378763,1,3
0.81034696,2.5514758,1,3
0.9973345,4.476057,1,3
0.76403534,2.5631754,1,3
0.6312303,2.2724185,1,3
0.7003909,2.7311845,1,3
0.44397652,1.792084,1,3
0.6816162,2.3713245,1,3
0.6828827,2.4002306,1,3
0.70279014,2.6366463,1,3
0.6828954,2.4725938,1,3
0.6545601,2.5061216,1,3
0.7101517,2.7886157,1,3
0.6694248,2.3754869,1,3
0.91206014,3.6256223,1,3
0.67825687,2.7908347,1,3
0.69101906,2.717073,1,3
0.7047577,2.7212963,1,3
0.92243415,3.5044973,1,3
0.69594145,2.774081,1,3
0.7251196,3.0968046,1,3
0.46468997,1.9791932,1,3
1.1248416,3.7725482,1,3
0.7564533,3.20323,1,3
0.7001739,2.6922145,1,3
0.8034371,3.5700445,1,3
0.74343574,3.238968,1,3
0.68835986,2.6204994,1,3
0.69446874,2.819137,1,3
0.67508805,2.6850119,1,3
0.4509772,1.8001883,1,3
0.9253978,4.102068,1,3
0.757174,3.4263997,1,3
0.8877418,4.0579753,1,3
1.290727,4.185651,1,3
0.87837327,4.0451303,1,3
0.91929954,3.5863163,1,3
0.6729232,2.6335864,1,3
0.77316856,3.3253338,1,3
0.8958407,3.64506,1,3
0.6759515,2.6082036,1,3
0.46389067,1.8786458,1,3
0.7802839,3.4126625,1,3
0.69692206,2.7600718,1,3
0.56712437,2.25004,1,3
0.6599387,2.5152807,1,3
0.6782346,2.702219,1,3
0.5816031,2.2441144,1,3
0.7213415,2.8769948,1,3
0.6413111,2.3268774,1,3
0.6720262,2.4011016,1,3
0.6727232,2.490122,1,3
0.79120207,3.515404,1,3
0.700066,2.793456,1,3
0.78614116,3.3272362,1,3
0.6776022,2.6482837,1,3
0.6623204,2.2605782,1,3
0.7416984,2.835159,1,3
0.4469657,1.7518364,1,3
0.68779004,2.4390743,1,3
0.6070914,2.2298286,1,3
0.6696655,2.4501123,1,3
0.68004227,2.3503933,1,3
0.6507075,2.496748,1,3
0.6707494,2.4777699,1,3
0.6856084,2.3475628,1,3
0.6349147,2.181796,1,3
0.6489023,2.2731178,1,3
0.62805593,2.2688034,1,3
0.67873687,2.4083805,1,3
0.6257185,2.1381207,1,3
0.6432321,2.329746,1,3
0.628855,2.2207706,1,3
0.7124576,2.026008,1,3
0.8888736,1.0858228,1,3
0.681724,2.0544667,1,3
0.6447529,2.2480295,1,3
0.62475693,2.2144878,1,3
0.6157212,2.1579742,1,3
0.7951874,1.6873763,1,3
0.99763393,1.0918355,1,3
0.6388517,2.132925,1,3
1.47438,1.1989459,1,3
1.4920797,1.1777036,1,3
1.8566453,1.1295221,1,3
1.8044314,1.2032458,1,3
0.67043614,1.9280415,1,3
0.6891547,2.3517003,1,3
1.7560472,1.1344211,1,3
1.1932657,1.3797244,1,3
0.4615022,1.6998043,1,3
0.8316654,1.5036106,1,3
1.5681238,1.1864705,1,3
1.1027079,1.4272733,1,3
0.68425786,2.3290277,1,3
2.0071106,1.0957979,1,3
0.7207863,2.4850817,1,3
1.696784,1.2352114,1,3
1.6083297,1.1604568,1,3
1.8308122,1.2421634,1,3
0.63971555,2.261133,1,3
0.63211423,2.067494,1,3
1.8749231,1.1129289,1,3
0.6721238,1.3491416,1,3
1.6891731,1.1628065,1,3
1.5826383,1.2264025,1,3
0.6384209,1.3096073,1,3
1.3466691,1.2809064,1,3
0.6966558,1.6915114,1,3
0.7666169,1.8197069,1,3
1.6427633,1.1604083,1,3
0.66006875,2.1272779,1,3
1.5006741,0.97838235,1,3
0.6653669,1.9813285,1,3
1.3765045,1.0385933,1,3
0.6390908,2.091419,1,3
1.5118631,1.1586299,1,3
1.6063038,1.1327531,1,3
1.7780569,1.1670073,1,3
1.7245404,1.0986001,1,3
1.468858,1.0583732,1,3
1.5083201,1.1781951,1,3
1.3210189,1.1404463,1,3
1.4560797,1.176034,1,3
1.4402485,1.2433991,1,3
1.0588099,1.3208296,1,3
1.4394853,1.166805,1,3
1.1568732,1.3528006,1,3
1.3642774,1.1879039,1,3
0.6448817,1.1780043,1,3
0.64910096,2.093187,1,3
0.7177182,2.372684,1,3
0.6583586,2.0275834,1,3
0.65593463,2.3663754,1,3
0.6173328,2.258886,1,3
0.67498267,2.2943482,1,3
0.6710268,2.101328,1,3
0.64251375,2.2872913,1,3
0.6540151,2.2763119,1,3
0.6782221,2.3827696,1,3
0.65036315,2.2669697,1,3
0.6378466,2.2181144,1,3
0.61445975,2.1878538,1,3
0.59807444,2.2249732,1,3
0.5544143,2.1025326,1,3
0.6221063,2.2707286,1,3
0.5929402,2.263259,1,3
0.57851815,2.122584,1,3
0.6298366,2.3034563,1,3
0.632115,2.4429379,1,3
0.44005257,1.7058655,1,3
0.64868474,2.4126983,1,3
0.59716415,2.2952847,1,3
0.6548307,2.4195814,1,3
0.62168777,2.336375,1,3
0.73775315,2.3961759,1,3
0.66319,2.4117439,1,3
0.70196486,2.4255369,1,3
0.6346301,2.301786,1,3
0.55297303,2.2766643,1,3
0.66595006,2.5056314,1,3
0.5824929,2.2478843,1,3
0.58464503,2.104915,1,3
0.45895427,1.6036165,1,3
0.6363641,2.4625602,1,3
0.83596504,3.8013434,1,3
0.6630579,2.4590893,1,3
0.6566162,2.4251213,1,3
0.61006904,2.5181293,1,3
0.65484697,1.3511133,1,3
0.77292144,3.3364835,1,3
0.59665376,2.3683875,1,3
0.45323825,1.6806484,1,3
0.45349208,1.9506533,1,3
0.64320666,2.9865422,1,3
0.67066133,2.5840077,1,3
1.5902538,1.1607976,1,3
1.6905215,1.48042,1,3
0.94810045,3.6583667,1,3
1.5319391,1.1496668,1,3
1.8816187,1.2211694,1,3
1.1943834,1.5394462,1,3
1.0060679,3.4923534,1,3
0.9573401,1.4610827,1,3
0.85132766,1.5779265,1,3
0.51641023,2.349039,1,3
0.5518365,2.436936,1,3
0.79767966,2.108808,1,3
0.6915798,1.6192667,1,3
0.48385614,1.9567857,1,3
0.78651536,3.5343723,1,3
0.884892,3.896506,1,3
1.9263618,7.0479765,1,7
1.8456118,6.9741745,1,7
1.9241037,7.0560036,1,7
1.5361885,6.683368,1,7
1.9176702,7.0280895,1,7
