predicted_x,predicted_y,x,y
0.74946094,0.67013055,1,1
0.7066165,0.70056504,1,1
0.7976698,0.69684803,1,1
0.703421,0.7690006,1,1
0.6988569,0.7027728,1,1
0.70749974,0.7088974,1,1
0.63980716,0.7519712,1,1
0.7568177,0.70603967,1,1
0.72788036,0.69985485,1,1
0.628271,0.7600992,1,1
0.6542603,0.72401506,1,1
0.8170434,0.65113026,1,1
0.6174139,0.8186871,1,1
0.73817337,0.7547755,1,1
0.6501584,0.78848827,1,1
0.68073285,0.7370481,1,1
0.74128157,0.68953794,1,1
0.7057081,0.69319814,1,1
0.6434264,0.7866615,1,1
0.6650586,0.7092225,1,1
0.68305767,0.7233607,1,1
0.6757271,0.7004112,1,1
0.6492059,0.7391789,1,1
0.6971706,0.7685644,1,1
0.600412,0.79651517,1,1
0.6706071,0.77801716,1,1
0.6367846,0.72840434,1,1
0.7469531,0.68992764,1,1
0.67008555,0.72131974,1,1
0.89243084,0.7459652,1,1
0.6992376,0.7807987,1,1
0.63994265,0.86487097,1,1
0.71269214,0.71824116,1,1
0.71714306,0.7441192,1,1
0.6995561,0.75152916,1,1
0.59893936,0.98445195,1,1
0.7244007,0.67925054,1,1
0.573809,0.9065679,1,1
0.628598,0.8737729,1,1
0.67667735,0.7771035,1,1
0.63809264,1.0055466,1,1
0.67044044,0.7974159,1,1
0.6706707,0.7229127,1,1
1.0798607,0.8901893,1,1
0.6747406,0.7018562,1,1
0.6609553,1.0350821,1,1
0.7152667,0.725244,1,1
0.626394,1.0480244,1,1
0.60990095,0.97891515,1,1
0.6493023,1.116566,1,1
0.5755911,0.92000335,1,1
0.5662427,1.0083983,1,1
0.940797,0.70265645,1,1
0.7475611,1.0213346,1,1
0.90499574,0.7853412,1,1
1.7347131,1.0590665,1,1
0.6744857,0.9226392,1,1
0.8928368,1.020628,1,1
0.7779648,1.1047146,1,1
0.5539277,1.4333136,1,2
0.5242879,1.3146863,1,2
0.58399105,1.5903969,1,2
0.5690876,1.4811764,1,2
0.53989744,1.4627609,1,2
0.5604303,1.4505296,1,2
0.5413279,1.3730979,1,2
0.5431152,1.3743544,1,2
0.5422212,1.341502,1,2
0.5392391,1.3324101,1,2
0.55731523,1.3773026,1,2
0.5564829,1.4176512,1,2
0.54405147,1.3073704,1,2
0.5390754,1.3518009,1,2
0.5573495,1.388694,1,2
0.5631019,1.3574317,1,2
0.5408567,1.3133447,1,2
0.54756874,1.2882524,1,2
0.5625851,1.4192214,1,2
0.55544615,1.4034569,1,2
0.47189954,1.1695297,1,2
0.58442575,1.434777,1,2
0.553687,1.3342302,1,2
0.57108444,1.3488505,1,2
0.67766523,0.8015091,1,2
0.56146234,1.2330973,1,2
0.54625314,1.2325542,1,2
0.55955553,1.2799733,1,2
0.5513682,1.3286929,1,2
0.55587304,1.2479696,1,2
0.56346655,1.1961873,1,2
0.5125486,0.849188,1,2
0.5116484,0.8299999,1,2
0.5638958,1.3301103,1,2
0.56025296,1.2898192,1,2
0.55503476,1.307071,1,2
0.55356795,1.2510564,1,2
0.5568163,1.3050809,1,2
0.56087995,1.2679188,1,2
0.51055074,0.92043906,1,2
0.5931847,1.3679845,1,2
0.5681217,1.2167506,1,2
0.5966664,1.2108767,1,2
0.5382012,1.2426577,1,2
0.57195103,1.2916608,1,2
0.58635265,1.2266223,1,2
0.64325005,1.2660034,1,2
0.5807818,1.1735971,1,2
